book,chapter,paragraph,scene,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,2,168,15,1,29,#Mycroft,#Carlyle,NA,NA,NA,en-en,TRUE,novel,3
1,2,169,15,1,29,#Thisbe,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,8
1,2,170,15,1,29,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,4
1,2,171,15,1,30,#Thisbe,#Mycroft,NA,NA,NA,en-en,TRUE,novel,5
1,2,172,15,1,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,1
1,2,173,15,1,30,#Thisbe,#Mycroft,NA,NA,NA,en-en,TRUE,novel,4
1,2,174,15,1,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,6
1,2,174,15,2,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,10
1,2,176,16,1,30,#Mycroft,#reader,#reader,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,176,16,1,30,#Mycroft,#reader,#reader,NA,#SWBH,en-en,FALSE,novel,66
1,2,176,16,1,30,#Mycroft,#reader,#Thisbe,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,176,16,1,30,#Mycroft,#reader,#Thisbe,NA,#SWBH,en-en,FALSE,novel,66
1,2,176,16,1,30,#Mycroft,#reader,#Bridger,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,176,16,1,30,#Mycroft,#reader,#Bridger,NA,#SWBH,en-en,FALSE,novel,66
1,3,3,21,1,32,#Martin,#Ockham,#Ockham,NA,NA,en-en,TRUE,novel,6
1,3,4,21,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,6
1,3,5,21,1,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,6,21,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,11
1,3,7,21,1,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,7,21,2,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,7,21,3,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,8,21,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,9
1,3,9,21,1,32,#Martin,#Ockham,NA,#Hive-Humanists,NA,en-en,TRUE,novel,29
1,3,9,21,1,32,#Martin,#Ockham,NA,#Alliance,NA,en-en,TRUE,novel,29
1,3,10,21,1,32,#Ockham,#Martin,NA,NA,#Sanctum,en-en,TRUE,novel,21
1,3,11,21,1,32,#Martin,#Ockham,#Ockham,NA,NA,en-en,TRUE,novel,5
1,3,12,21,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,13,21,1,32,#Martin,#Ockham,NA,NA,#Tokyo,en-en,TRUE,novel,85
1,3,14,21,1,33,#Ockham,#Martin,#Ockham,NA,NA,en-en,TRUE,novel,13
1,3,15,21,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,16,21,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,17,21,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,35
1,3,18,21,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,12
1,3,19,21,1,33,#Martin,#Ockham,NA,NA,#Tokyo,en-en,TRUE,novel,30
1,3,20,21,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,21,21,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,16
1,3,22,21,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,20
1,3,23,21,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,24,21,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,25,22,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,27,22,1,34,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,28,22,1,34,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,28,22,2,34,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,20
1,3,30,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,31,24,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,31,24,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,16
1,3,32,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,14
1,3,33,24,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,33,24,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,4
1,3,35,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,36,24,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,7
1,3,36,24,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,17
1,3,37,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,5
1,3,38,24,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,24
1,3,39,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,14
1,3,40,24,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,6
1,3,41,24,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,2
1,3,42,24,1,35,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,39
1,3,43,24,1,35,#Ockham,#Martin,#Vivien,NA,NA,en-en,TRUE,script,80
1,3,44,24,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,10
1,3,45,24,1,36,#Ockham,#Martin,NA,#Hive-Utopia,NA,en-en,TRUE,script,1
1,3,46,24,1,36,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,27
1,3,47,24,1,36,#Martin,#Ockham,NA,#Hive-Utopia,NA,en-en,TRUE,novel,10
1,3,48,24,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,9
1,3,49,24,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,22
1,3,50,24,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,2
1,3,51,24,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,3
1,3,52,24,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,24
1,3,54,24,1,36,#Ockham,#Martin,NA,#Hive-Utopia,NA,en-en,TRUE,script,20
1,3,54,24,1,36,#Ockham,#Martin,NA,#Alliance,NA,en-en,TRUE,script,20
1,3,55,24,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,56,24,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,34
1,3,57,25,1,36,#Unknown-SWB,#Ockham,#Ockham,NA,NA,sp-hu,TRUE,novel,1
1,3,57,25,2,36,#Unknown-SWB,#Ockham,#Eureka,NA,NA,sp-hu,TRUE,novel,22
1,3,58,25,1,36,#Ockham,#Unknown-SWB,NA,NA,NA,sp-hu,TRUE,novel,1
1,3,58,25,2,36,#Ockham,#Unknown-SWB,#Kat,NA,NA,sp-hu,TRUE,novel,4
1,3,58,25,2,36,#Ockham,#Unknown-SWB,#Robin,NA,NA,sp-hu,TRUE,novel,4
1,3,59,25,1,36,#Unknown-SWB,#Ockham,NA,NA,NA,sp-hu,TRUE,novel,1
1,3,60,26,1,37,#Ockham,#Martin,#Martin,NA,NA,en-en,TRUE,novel,6
1,3,61,26,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,61,26,2,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,30
1,3,62,26,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,10
1,3,63,26,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,65,26,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,8
1,3,66,26,1,37,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,3,67,26,1,37,#Mycroft,#Martin,#Martin,NA,NA,en-en,TRUE,novel,3
1,3,68,26,1,37,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,3,68,26,2,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,69,26,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,69,26,2,37,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,4
1,3,70,26,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,71,26,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,27
1,3,72,26,1,37,#Mycroft,#Ockham,#Martin,NA,NA,en-en,TRUE,novel,12
1,3,72,26,2,37,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,11
1,3,73,26,1,37,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,18
1,3,74,26,1,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,11
1,3,75,26,1,38,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,16
1,3,76,26,1,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,8
1,3,77,26,1,38,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,12
1,3,77,26,1,38,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,12
1,3,79,26,1,38,#Martin,#Ockham,#Thisbe,NA,NA,en-en,TRUE,novel,2
1,3,80,26,1,38,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,43
1,3,81,26,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,81,26,2,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,18
1,3,82,26,1,38,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,13
1,3,83,26,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,84,26,1,38,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,6
1,3,84,26,1,38,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,84,26,2,38,#Mycroft,#Martin,#Martin,#Alliance,NA,en-en,TRUE,novel,36
1,3,84,26,2,38,#Mycroft,#Martin,#Ockham,#Alliance,NA,en-en,TRUE,novel,36
1,3,84,26,2,38,#Mycroft,#Ockham,#Martin,#Alliance,NA,en-en,TRUE,novel,36
1,3,84,26,2,38,#Mycroft,#Ockham,#Ockham,#Alliance,NA,en-en,TRUE,novel,36
1,3,85,26,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,85,26,2,38,#Martin,#Ockham,#MASON,NA,NA,en-en,TRUE,novel,21
1,3,85,26,2,38,#Martin,#Ockham,#Ganymede,NA,NA,en-en,TRUE,novel,21
1,3,86,26,1,38,#Ockham,#Martin,#Ganymede,NA,NA,en-en,TRUE,novel,4
1,3,87,26,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,87,26,2,38,#Martin,#Ockham,#Ganymede,#Alliance,NA,en-en,TRUE,novel,136
1,3,87,26,2,38,#Martin,#Ockham,#Ganymede,#Conclave,NA,en-en,TRUE,novel,136
1,3,87,26,2,38,#Martin,#Ockham,#Papadelias,#Alliance,NA,en-en,TRUE,novel,136
1,3,87,26,2,38,#Martin,#Ockham,#Papadelias,#Conclave,NA,en-en,TRUE,novel,136
1,3,88,26,1,39,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,11
1,3,88,26,2,39,#Mycroft,#Ockham,#Ockham,#Alliance,NA,en-en,TRUE,novel,89
1,3,88,26,2,39,#Mycroft,#Ockham,#Martin,#Alliance,NA,en-en,TRUE,novel,89
1,3,89,26,1,39,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,3
1,3,89,26,2,39,#Ockham,#Martin,#Martin,NA,NA,en-en,TRUE,novel,18
1,3,89,26,2,39,#Ockham,#Martin,#Ganymede,NA,NA,en-en,TRUE,novel,18
1,3,90,28,1,39,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,90,28,2,39,#Martin,#Ockham,#Lesley,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Thisbe,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Cato,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Eureka,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Sidney,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Kat,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Robin,NA,NA,en-en,TRUE,novel,19
1,3,90,28,2,39,#Martin,#Ockham,#Sniper,NA,NA,en-en,TRUE,novel,19
1,3,91,28,1,39,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,3,92,28,1,39,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,93,28,1,39,#Ockham,#Martin,#Kat,NA,NA,en-en,TRUE,novel,27
1,3,93,28,1,39,#Ockham,#Martin,#Robin,NA,NA,en-en,TRUE,novel,27
1,3,93,28,1,39,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,27
1,3,94,28,1,40,#Mycroft,#Martin,#Martin,NA,NA,en-en,TRUE,novel,8
1,3,95,28,1,40,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,96,28,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,96,28,2,40,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,65
1,3,97,28,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,7
1,3,98,28,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,99,28,1,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,99,28,1,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,99,28,2,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,17
1,3,99,28,2,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,17
1,3,100,28,1,40,#Ockham,#Mycroft,NA,NA,NA,en-en,TRUE,novel,2
1,3,101,28,1,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,101,28,1,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,101,28,2,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,39
1,3,101,28,2,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,39
1,3,104,28,1,40,#Ockham,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,3,105,28,1,40,#Martin,#Mycroft,NA,NA,NA,en-en,TRUE,novel,13
1,3,105,28,2,40,#Martin,#Mycroft,NA,NA,NA,en-en,TRUE,novel,13
1,3,106,28,1,41,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,107,28,1,41,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,47
1,3,108,28,1,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,14
1,3,109,28,1,41,#Martin,#Ockham,#Sniper,NA,NA,en-en,TRUE,novel,1
1,3,110,28,1,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,1
1,3,110,28,2,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,3
1,3,112,28,1,41,#Martin,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,3,113,28,1,41,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,45
1,3,113,28,1,41,#Mycroft,#reader,#reader,#Hive-Humanists,NA,en-en,FALSE,novel,45
1,3,113,28,1,41,#Mycroft,#reader,#reader,#Hive-Mitsubishi,NA,en-en,FALSE,novel,45
1,3,114,28,1,41,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,114,28,2,41,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,114,28,3,41,#Mycroft,#Martin,#Darcy,NA,NA,en-en,TRUE,novel,13
1,3,114,28,3,41,#Mycroft,#Martin,#Leonor,NA,NA,en-en,TRUE,novel,13
1,3,114,28,3,41,#Mycroft,#Martin,#Su-Hyeon,NA,NA,en-en,TRUE,novel,13
1,3,115,28,1,41,#Ockham,#Martin,#Leonor,NA,NA,en-en,TRUE,novel,3
1,3,115,28,2,41,#Ockham,#Martin,#Isabel,NA,NA,en-en,TRUE,novel,6
1,3,116,28,1,41,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,10
1,3,117,29,1,41,#Major,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,117,29,1,41,#Thisbe,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,117,29,1,41,#Bridger,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,119,31,1,42,#Martin,#Mycroft,NA,NA,#Togenkyo,en-en,TRUE,novel,3
1,4,4,35,1,44,#Unknown-Mitsubishi,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,4,6,36,1,44,#Unknown-Mitsubishi,#Ando,#Ando,NA,NA,en-en,TRUE,novel,7
1,4,7,36,1,44,#Ando,#Unknown-Mitsubishi,NA,NA,NA,en-en,TRUE,novel,3
1,4,9,36,1,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,10,36,1,45,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,11
1,4,11,36,1,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,12,36,1,45,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,10
1,4,14,36,1,45,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,19
1,4,14,36,2,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,15,36,1,45,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,15,36,2,45,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,32
1,4,15,36,3,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,7
1,4,16,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,17,36,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,18,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,19,36,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,20,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,21,36,1,46,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,14
1,4,21,36,2,46,#Mycroft,#Ando,NA,#SWBH,NA,jp-mi,TRUE,novel,74
1,4,21,36,2,46,#Mycroft,#Ando,NA,#Trackers,NA,jp-mi,TRUE,novel,74
1,4,22,36,1,46,#Ando,#Mycroft,#Martin,NA,NA,jp-mi,TRUE,novel,6
1,4,23,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,23,36,2,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,24,36,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,17
1,4,25,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,7
1,4,26,36,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,26,36,2,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,51
1,4,27,36,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,8
1,4,28,36,1,47,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,30,36,1,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,54
1,4,30,36,1,47,#Mycroft,#Ando,#Martin,NA,NA,jp-mi,TRUE,novel,54
1,4,31,36,1,47,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,2
1,4,32,36,1,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,7
1,4,32,36,2,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,59
1,4,32,36,2,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,59
1,4,34,36,1,47,#Mycroft,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,8
1,4,34,36,1,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,8
1,4,34,36,2,47,#Mycroft,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,7
1,4,34,36,2,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,7
1,4,38,37,1,48,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,38,37,2,48,#Danae,#Mycroft,#Mycroft,NA,NA,jp-mi,TRUE,novel,6
1,4,38,37,2,48,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,6
1,4,39,37,1,48,#Mycroft,#Danae,#Ando,NA,NA,jp-mi,TRUE,novel,11
1,4,39,37,1,48,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,11
1,4,40,37,1,48,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,40,37,2,48,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,53
1,4,40,37,3,48,#Danae,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,25
1,4,40,37,3,48,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,25
1,4,41,37,1,49,#Mycroft,#Danae,#Masami,NA,NA,jp-mi,TRUE,novel,9
1,4,41,37,1,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,9
1,4,43,37,1,49,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,19
1,4,44,37,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,45,37,1,49,#Mycroft,#reader,#reader,#Directorate,NA,en-en,FALSE,novel,48
1,4,45,37,1,49,#Mycroft,#reader,#Danae,#Directorate,NA,en-en,FALSE,novel,48
1,4,45,37,2,49,#Danae,#Mycroft,#Sugiyama,NA,NA,jp-mi,TRUE,novel,50
1,4,45,37,2,49,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,50
1,4,46,37,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,46,37,2,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,48
1,4,46,37,2,49,#Mycroft,#Danae,#Masami,NA,NA,jp-mi,TRUE,novel,48
1,4,46,37,2,49,#Mycroft,#Danae,#Martin,NA,NA,jp-mi,TRUE,novel,48
1,4,47,37,1,49,#Danae,#Mycroft,#Mycroft,NA,NA,jp-mi,TRUE,novel,4
1,4,47,37,2,49,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,8
1,4,48,37,1,49,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,60
1,4,48,37,2,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,8
1,4,49,37,1,49,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,50,37,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,71
1,4,51,37,1,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,52,37,1,50,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,53,37,1,50,#Danae,#Ando,NA,#Trackers,NA,jp-mi,TRUE,novel,18
1,4,54,37,1,50,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,48
1,4,55,37,1,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,2
1,4,55,37,2,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,15
1,4,56,37,1,50,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,3
1,4,57,37,1,50,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,193
1,4,57,37,1,50,#Mycroft,#reader,#Ando,NA,NA,en-en,FALSE,novel,193
1,4,57,37,1,50,#Mycroft,#reader,#Danae,NA,NA,en-en,FALSE,novel,193
1,4,58,37,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,25
1,4,59,37,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,3
1,4,60,37,1,51,#Ando,#Mycroft,#Papadelias,NA,NA,jp-mi,TRUE,novel,49
1,4,61,37,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,18
1,4,61,37,1,51,#Mycroft,#Ando,#Martin,NA,NA,jp-mi,TRUE,novel,18
1,4,62,37,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,63,37,1,51,#Mycroft,#Ando,#Ando,#Strat-Japan,NA,jp-mi,TRUE,novel,12
1,4,63,37,2,51,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,64,37,1,51,#Ando,#Mycroft,#Martin,#Strat-Japan,NA,jp-mi,TRUE,novel,24
1,4,64,37,1,51,#Ando,#Mycroft,#Martin,#Hive-Masons,NA,jp-mi,TRUE,novel,24
1,4,65,37,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,3
1,4,66,37,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,67,37,1,51,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,68,37,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,69,37,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,7
1,4,70,37,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,71,37,1,51,#Mycroft,#Ando,NA,#Bloc-Japan,NA,jp-mi,TRUE,novel,23
1,4,72,37,1,51,#Ando,#Mycroft,NA,#Bloc-China,NA,jp-mi,TRUE,novel,5
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Bloc-India,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Bloc-Korea,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Strat-Japan,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Bloc-Japan,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Hive-Mitsubishi,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Bloc-Shanghai,NA,jp-mi,TRUE,novel,47
1,4,72,37,2,51,#Ando,#Mycroft,NA,#Bloc-Beijing,NA,jp-mi,TRUE,novel,47
