book,chapter,scene,paragraph,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,2,15,168,1,29,#Mycroft,#Carlyle,NA,NA,NA,en-en,TRUE,novel,3
1,2,15,169,1,29,#Thisbe,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,8
1,2,15,170,1,29,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,4
1,2,15,171,1,30,#Thisbe,#Mycroft,NA,NA,NA,en-en,TRUE,novel,5
1,2,15,172,1,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,1
1,2,15,173,1,30,#Thisbe,#Mycroft,NA,NA,NA,en-en,TRUE,novel,4
1,2,15,174,1,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,6
1,2,15,174,2,30,#Mycroft,#Thisbe,NA,NA,NA,en-en,TRUE,novel,10
1,2,16,176,1,30,#Mycroft,#reader,#reader,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,16,176,1,30,#Mycroft,#reader,#reader,NA,#SWBH,en-en,FALSE,novel,66
1,2,16,176,1,30,#Mycroft,#reader,#Thisbe,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,16,176,1,30,#Mycroft,#reader,#Thisbe,NA,#SWBH,en-en,FALSE,novel,66
1,2,16,176,1,30,#Mycroft,#reader,#Bridger,NA,#Togenkyo,en-en,FALSE,novel,66
1,2,16,176,1,30,#Mycroft,#reader,#Bridger,NA,#SWBH,en-en,FALSE,novel,66
1,3,21,3,1,32,#Martin,#Ockham,#Ockham,NA,NA,en-en,TRUE,novel,6
1,3,21,4,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,6
1,3,21,5,1,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,21,6,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,11
1,3,21,7,1,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,21,7,2,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,21,7,3,32,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,21,8,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,9
1,3,21,9,1,32,#Martin,#Ockham,NA,#Hive-Humanists,NA,en-en,TRUE,novel,29
1,3,21,9,1,32,#Martin,#Ockham,NA,#Alliance,NA,en-en,TRUE,novel,29
1,3,21,10,1,32,#Ockham,#Martin,NA,NA,#Sanctum,en-en,TRUE,novel,21
1,3,21,11,1,32,#Martin,#Ockham,#Ockham,NA,NA,en-en,TRUE,novel,5
1,3,21,12,1,32,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,21,13,1,32,#Martin,#Ockham,NA,NA,#Tokyo,en-en,TRUE,novel,85
1,3,21,14,1,33,#Ockham,#Martin,#Ockham,NA,NA,en-en,TRUE,novel,13
1,3,21,15,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,21,16,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,21,17,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,35
1,3,21,18,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,12
1,3,21,19,1,33,#Martin,#Ockham,NA,NA,#Tokyo,en-en,TRUE,novel,30
1,3,21,20,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,21,21,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,16
1,3,21,22,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,20
1,3,21,23,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,21,24,1,33,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,22,25,1,33,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,22,27,1,34,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,22,28,1,34,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,22,28,2,34,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,20
1,3,24,30,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,24,31,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,24,31,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,16
1,3,24,32,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,14
1,3,24,33,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,1
1,3,24,33,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,4
1,3,24,35,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,24,36,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,7
1,3,24,36,2,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,17
1,3,24,37,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,5
1,3,24,38,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,24
1,3,24,39,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,14
1,3,24,40,1,35,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,6
1,3,24,41,1,35,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,2
1,3,24,42,1,35,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,39
1,3,24,43,1,35,#Ockham,#Martin,#Vivien,NA,NA,en-en,TRUE,script,80
1,3,24,44,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,10
1,3,24,45,1,36,#Ockham,#Martin,NA,#Hive-Utopia,NA,en-en,TRUE,script,1
1,3,24,46,1,36,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,27
1,3,24,47,1,36,#Martin,#Ockham,NA,#Hive-Utopia,NA,en-en,TRUE,novel,10
1,3,24,48,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,9
1,3,24,49,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,22
1,3,24,50,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,script,2
1,3,24,51,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,script,3
1,3,24,52,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,24
1,3,24,54,1,36,#Ockham,#Martin,NA,#Hive-Utopia,NA,en-en,TRUE,script,20
1,3,24,54,1,36,#Ockham,#Martin,NA,#Alliance,NA,en-en,TRUE,script,20
1,3,24,55,1,36,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,24,56,1,36,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,34
1,3,25,57,1,36,#Unknown-SWB,#Ockham,#Ockham,NA,NA,sp-hu,TRUE,novel,1
1,3,25,57,2,36,#Unknown-SWB,#Ockham,#Eureka,NA,NA,sp-hu,TRUE,novel,22
1,3,25,58,1,36,#Ockham,#Unknown-SWB,NA,NA,NA,sp-hu,TRUE,novel,1
1,3,25,58,2,36,#Ockham,#Unknown-SWB,#Kat,NA,NA,sp-hu,TRUE,novel,4
1,3,25,58,2,36,#Ockham,#Unknown-SWB,#Robin,NA,NA,sp-hu,TRUE,novel,4
1,3,25,59,1,36,#Unknown-SWB,#Ockham,NA,NA,NA,sp-hu,TRUE,novel,1
1,3,26,60,1,37,#Ockham,#Martin,#Martin,NA,NA,en-en,TRUE,novel,6
1,3,26,61,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,26,61,2,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,30
1,3,26,62,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,10
1,3,26,63,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,26,65,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,8
1,3,26,66,1,37,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,3,26,67,1,37,#Mycroft,#Martin,#Martin,NA,NA,en-en,TRUE,novel,3
1,3,26,68,1,37,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,3,26,68,2,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,26,69,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,26,69,2,37,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,4
1,3,26,70,1,37,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,26,71,1,37,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,27
1,3,26,72,1,37,#Mycroft,#Ockham,#Martin,NA,NA,en-en,TRUE,novel,12
1,3,26,72,2,37,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,11
1,3,26,73,1,37,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,18
1,3,26,74,1,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,11
1,3,26,75,1,38,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,16
1,3,26,76,1,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,8
1,3,26,77,1,38,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,12
1,3,26,77,1,38,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,12
1,3,26,79,1,38,#Martin,#Ockham,#Thisbe,NA,NA,en-en,TRUE,novel,2
1,3,26,80,1,38,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,43
1,3,26,81,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,26,81,2,38,#Martin,#Ockham,#Mycroft,NA,NA,en-en,TRUE,novel,18
1,3,26,82,1,38,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,13
1,3,26,83,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,8
1,3,26,84,1,38,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,6
1,3,26,84,1,38,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,26,84,2,38,#Mycroft,#Martin,#Martin,#Alliance,NA,en-en,TRUE,novel,36
1,3,26,84,2,38,#Mycroft,#Martin,#Ockham,#Alliance,NA,en-en,TRUE,novel,36
1,3,26,84,2,38,#Mycroft,#Ockham,#Martin,#Alliance,NA,en-en,TRUE,novel,36
1,3,26,84,2,38,#Mycroft,#Ockham,#Ockham,#Alliance,NA,en-en,TRUE,novel,36
1,3,26,85,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,1
1,3,26,85,2,38,#Martin,#Ockham,#MASON,NA,NA,en-en,TRUE,novel,21
1,3,26,85,2,38,#Martin,#Ockham,#Ganymede,NA,NA,en-en,TRUE,novel,21
1,3,26,86,1,38,#Ockham,#Martin,#Ganymede,NA,NA,en-en,TRUE,novel,4
1,3,26,87,1,38,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,3
1,3,26,87,2,38,#Martin,#Ockham,#Ganymede,#Alliance,NA,en-en,TRUE,novel,136
1,3,26,87,2,38,#Martin,#Ockham,#Ganymede,#Conclave,NA,en-en,TRUE,novel,136
1,3,26,87,2,38,#Martin,#Ockham,#Papadelias,#Alliance,NA,en-en,TRUE,novel,136
1,3,26,87,2,38,#Martin,#Ockham,#Papadelias,#Conclave,NA,en-en,TRUE,novel,136
1,3,26,88,1,39,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,11
1,3,26,88,2,39,#Mycroft,#Ockham,#Ockham,#Alliance,NA,en-en,TRUE,novel,89
1,3,26,88,2,39,#Mycroft,#Ockham,#Martin,#Alliance,NA,en-en,TRUE,novel,89
1,3,26,89,1,39,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,3
1,3,26,89,2,39,#Ockham,#Martin,#Martin,NA,NA,en-en,TRUE,novel,18
1,3,26,89,2,39,#Ockham,#Martin,#Ganymede,NA,NA,en-en,TRUE,novel,18
1,3,28,90,1,39,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,28,90,2,39,#Martin,#Ockham,#Lesley,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Thisbe,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Cato,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Eureka,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Sidney,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Kat,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Robin,NA,NA,en-en,TRUE,novel,19
1,3,28,90,2,39,#Martin,#Ockham,#Sniper,NA,NA,en-en,TRUE,novel,19
1,3,28,91,1,39,#Ockham,#Martin,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,3,28,92,1,39,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,4
1,3,28,93,1,39,#Ockham,#Martin,#Kat,NA,NA,en-en,TRUE,novel,27
1,3,28,93,1,39,#Ockham,#Martin,#Robin,NA,NA,en-en,TRUE,novel,27
1,3,28,93,1,39,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,27
1,3,28,94,1,40,#Mycroft,#Martin,#Martin,NA,NA,en-en,TRUE,novel,8
1,3,28,95,1,40,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,6
1,3,28,96,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,28,96,2,40,#Ockham,#Martin,#Thisbe,NA,NA,en-en,TRUE,novel,65
1,3,28,97,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,7
1,3,28,98,1,40,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,28,99,1,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,2
1,3,28,99,1,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,2
1,3,28,99,2,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,17
1,3,28,99,2,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,17
1,3,28,100,1,40,#Ockham,#Mycroft,NA,NA,NA,en-en,TRUE,novel,2
1,3,28,101,1,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,28,101,1,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,5
1,3,28,101,2,40,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,39
1,3,28,101,2,40,#Mycroft,#Ockham,NA,NA,NA,en-en,TRUE,novel,39
1,3,28,104,1,40,#Ockham,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,3,28,105,1,40,#Martin,#Mycroft,NA,NA,NA,en-en,TRUE,novel,13
1,3,28,105,2,40,#Martin,#Mycroft,NA,NA,NA,en-en,TRUE,novel,13
1,3,28,106,1,41,#Ockham,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,28,107,1,41,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,47
1,3,28,108,1,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,14
1,3,28,109,1,41,#Martin,#Ockham,#Sniper,NA,NA,en-en,TRUE,novel,1
1,3,28,110,1,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,1
1,3,28,110,2,41,#Ockham,#Martin,#Sniper,NA,NA,en-en,TRUE,novel,3
1,3,28,112,1,41,#Martin,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,3,28,113,1,41,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,45
1,3,28,113,1,41,#Mycroft,#reader,#reader,#Hive-Humanists,NA,en-en,FALSE,novel,45
1,3,28,113,1,41,#Mycroft,#reader,#reader,#Hive-Mitsubishi,NA,en-en,FALSE,novel,45
1,3,28,114,1,41,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,5
1,3,28,114,2,41,#Mycroft,#Martin,NA,NA,NA,en-en,TRUE,novel,15
1,3,28,114,3,41,#Mycroft,#Martin,#Darcy,NA,NA,en-en,TRUE,novel,13
1,3,28,114,3,41,#Mycroft,#Martin,#Leonor,NA,NA,en-en,TRUE,novel,13
1,3,28,114,3,41,#Mycroft,#Martin,#Su-Hyeon,NA,NA,en-en,TRUE,novel,13
1,3,28,115,1,41,#Ockham,#Martin,#Leonor,NA,NA,en-en,TRUE,novel,3
1,3,28,115,2,41,#Ockham,#Martin,#Isabel,NA,NA,en-en,TRUE,novel,6
1,3,28,116,1,41,#Martin,#Ockham,NA,NA,NA,en-en,TRUE,novel,10
1,3,29,117,1,41,#Major,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,29,117,1,41,#Thisbe,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,29,117,1,41,#Bridger,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,1
1,3,31,119,1,42,#Martin,#Mycroft,NA,NA,#Togenkyo,en-en,TRUE,novel,3
1,4,35,4,1,44,#Unknown-Mitsubishi,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,7
1,4,36,6,1,44,#Unknown-Mitsubishi,#Ando,#Ando,NA,NA,en-en,TRUE,novel,7
1,4,36,7,1,44,#Ando,#Unknown-Mitsubishi,NA,NA,NA,en-en,TRUE,novel,3
1,4,36,9,1,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,36,10,1,45,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,11
1,4,36,11,1,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,36,12,1,45,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,10
1,4,36,14,1,45,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,19
1,4,36,14,2,45,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,36,15,1,45,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,36,15,2,45,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,32
1,4,36,15,3,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,7
1,4,36,16,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,36,17,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,36,18,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,36,19,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,36,20,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,36,21,1,46,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,14
1,4,36,21,2,46,#Mycroft,#Ando,NA,#SWBH,NA,jp-mi,TRUE,novel,74
1,4,36,21,2,46,#Mycroft,#Ando,NA,#Trackers,NA,jp-mi,TRUE,novel,74
1,4,36,22,1,46,#Ando,#Mycroft,#Martin,NA,NA,jp-mi,TRUE,novel,6
1,4,36,23,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,36,23,2,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,36,24,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,17
1,4,36,25,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,7
1,4,36,26,1,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,36,26,2,46,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,51
1,4,36,27,1,46,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,8
1,4,36,28,1,47,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,36,30,1,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,54
1,4,36,30,1,47,#Mycroft,#Ando,#Martin,NA,NA,jp-mi,TRUE,novel,54
1,4,36,31,1,47,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,2
1,4,36,32,1,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,7
1,4,36,32,2,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,59
1,4,36,32,2,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,59
1,4,36,34,1,47,#Mycroft,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,8
1,4,36,34,1,47,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,8
1,4,36,34,2,47,#Mycroft,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,7
1,4,36,34,2,47,#Mycroft,#Ando,#Sugiyama,NA,NA,jp-mi,TRUE,novel,7
1,4,37,38,1,48,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,37,38,2,48,#Danae,#Mycroft,#Mycroft,NA,NA,jp-mi,TRUE,novel,6
1,4,37,38,2,48,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,6
1,4,37,39,1,48,#Mycroft,#Danae,#Ando,NA,NA,jp-mi,TRUE,novel,11
1,4,37,39,1,48,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,11
1,4,37,40,1,48,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,37,40,2,48,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,53
1,4,37,40,3,48,#Danae,#Ando,#Masami,NA,NA,jp-mi,TRUE,novel,25
1,4,37,40,3,48,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,25
1,4,37,41,1,49,#Mycroft,#Danae,#Masami,NA,NA,jp-mi,TRUE,novel,9
1,4,37,41,1,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,9
1,4,37,43,1,49,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,19
1,4,37,44,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,37,45,1,49,#Mycroft,#reader,#reader,#Directorate,NA,en-en,FALSE,novel,48
1,4,37,45,1,49,#Mycroft,#reader,#Danae,#Directorate,NA,en-en,FALSE,novel,48
1,4,37,45,2,49,#Danae,#Mycroft,#Sugiyama,NA,NA,jp-mi,TRUE,novel,50
1,4,37,45,2,49,#Danae,#Mycroft,#Masami,NA,NA,jp-mi,TRUE,novel,50
1,4,37,46,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,37,46,2,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,48
1,4,37,46,2,49,#Mycroft,#Danae,#Masami,NA,NA,jp-mi,TRUE,novel,48
1,4,37,46,2,49,#Mycroft,#Danae,#Martin,NA,NA,jp-mi,TRUE,novel,48
1,4,37,47,1,49,#Danae,#Mycroft,#Mycroft,NA,NA,jp-mi,TRUE,novel,4
1,4,37,47,2,49,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,8
1,4,37,48,1,49,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,60
1,4,37,48,2,49,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,8
1,4,37,49,1,49,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,4
1,4,37,50,1,49,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,71
1,4,37,51,1,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,37,52,1,50,#Mycroft,#Danae,NA,NA,NA,jp-mi,TRUE,novel,10
1,4,37,53,1,50,#Danae,#Ando,NA,#Trackers,NA,jp-mi,TRUE,novel,18
1,4,37,54,1,50,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,48
1,4,37,55,1,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,2
1,4,37,55,2,50,#Danae,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,15
1,4,37,56,1,50,#Mycroft,#Danae,#Danae,NA,NA,jp-mi,TRUE,novel,3
1,4,37,57,1,50,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,193
1,4,37,57,1,50,#Mycroft,#reader,#Ando,NA,NA,en-en,FALSE,novel,193
1,4,37,57,1,50,#Mycroft,#reader,#Danae,NA,NA,en-en,FALSE,novel,193
1,4,37,58,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,25
1,4,37,59,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,3
1,4,37,60,1,51,#Ando,#Mycroft,#Papadelias,NA,NA,jp-mi,TRUE,novel,49
1,4,37,61,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,18
1,4,37,61,1,51,#Mycroft,#Ando,#Martin,NA,NA,jp-mi,TRUE,novel,18
1,4,37,62,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,37,63,1,51,#Mycroft,#Ando,#Ando,#Strat-Japan,NA,jp-mi,TRUE,novel,12
1,4,37,63,2,51,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,3
1,4,37,64,1,51,#Ando,#Mycroft,#Martin,#Strat-Japan,NA,jp-mi,TRUE,novel,24
1,4,37,64,1,51,#Ando,#Mycroft,#Martin,#Hive-Masons,NA,jp-mi,TRUE,novel,24
1,4,37,65,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,3
1,4,37,66,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,13
1,4,37,67,1,51,#Mycroft,#Ando,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,37,68,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,6
1,4,37,69,1,51,#Mycroft,#Ando,#Ando,NA,NA,jp-mi,TRUE,novel,7
1,4,37,70,1,51,#Ando,#Mycroft,NA,NA,NA,jp-mi,TRUE,novel,5
1,4,37,71,1,51,#Mycroft,#Ando,NA,#Bloc-Japan,NA,jp-mi,TRUE,novel,23
1,4,37,72,1,51,#Ando,#Mycroft,NA,#Bloc-China,NA,jp-mi,TRUE,novel,5
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Bloc-India,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Bloc-Korea,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Strat-Japan,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Bloc-Japan,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Hive-Mitsubishi,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Bloc-Shanghai,NA,jp-mi,TRUE,novel,47
1,4,37,72,2,51,#Ando,#Mycroft,NA,#Bloc-Beijing,NA,jp-mi,TRUE,novel,47
